SVCOXFC01V
id,name,SCSI_id,vdisk_id,vdisk_name,vdisk_UID,IO_group_id,IO_group_name
4,oxcldm86c_DATA,63,92,oxcldm86c_cpdora20-d12,600507680181072C7000000000000072,0,iogrp1
4,oxcldm86c_DATA,64,110,oxcldm86c_cpdora20-d13,600507680181072C7000000000000089,0,iogrp1
4,oxcldm86c_DATA,65,119,oxcldm86c_cpdora20-d14,600507680181072C7000000000000092,0,iogrp1
4,oxcldm86c_DATA,66,161,oxcldm86c_oxcora84-d1,600507680181072C70000000000000BC,0,iogrp1
4,oxcldm86c_DATA,67,191,oxcldm86c_oxtora79-d15,600507680181072C70000000000000F3,0,iogrp1
4,oxcldm86c_DATA,68,193,oxcldm86c_oxcaps76-d1,600507680181072C70000000000000F5,0,iogrp1
4,oxcldm86c_DATA,69,195,oxcldm86c_oxtora77-d1,600507680181072C70000000000000F7,0,iogrp1
4,oxcldm86c_DATA,70,196,oxcldm86c_oxtora77-d2,600507680181072C70000000000000F8,0,iogrp1
4,oxcldm86c_DATA,71,197,oxcldm86c_oxtora77-d3,600507680181072C70000000000000F9,0,iogrp1
4,oxcldm86c_DATA,72,198,oxcldm86c_oxtora77-d4,600507680181072C70000000000000FA,0,iogrp1
4,oxcldm86c_DATA,73,199,oxcldm86c_oxtora77-d5,600507680181072C70000000000000FB,0,iogrp1
4,oxcldm86c_DATA,74,201,oxcldm86c_oxcora76-d1,600507680181072C70000000000000FD,0,iogrp1
4,oxcldm86c_DATA,75,202,oxcldm86c_oxcora76-d2,600507680181072C70000000000000FE,0,iogrp1
4,oxcldm86c_DATA,76,203,oxcldm86c_oxcora76-d3,600507680181072C70000000000000FF,0,iogrp1
4,oxcldm86c_DATA,77,204,oxcldm86c_oxcora76-d4,600507680181072C7000000000000100,0,iogrp1
4,oxcldm86c_DATA,78,205,oxcldm86c_oxcora76-d5,600507680181072C7000000000000101,0,iogrp1
4,oxcldm86c_DATA,79,206,oxcldm86c_oxcora76-d6,600507680181072C7000000000000102,0,iogrp1
4,oxcldm86c_DATA,80,207,oxcldm86c_oxcora76-d7,600507680181072C7000000000000103,0,iogrp1
4,oxcldm86c_DATA,81,209,oxcldm86c_oxtaps77-d1,600507680181072C7000000000000105,0,iogrp1
7,oxcldm86b_OS,0,93,oxcldm86b_oxdora49_OS,600507680181072C7000000000000073,2,iogrp3
7,oxcldm86b_OS,1,102,oxcldm86b_oxcora49a_OS,600507680181072C7000000000000081,2,iogrp3
7,oxcldm86b_OS,2,111,oxcldm86b_oxcora49b_OS,600507680181072C700000000000008A,2,iogrp3
7,oxcldm86b_OS,3,120,oxcldm86b_oxdora76_OS,600507680181072C7000000000000093,2,iogrp3
7,oxcldm86b_OS,4,129,oxcldm86b_oxcaps39a_OS,600507680181072C700000000000009C,2,iogrp3
7,oxcldm86b_OS,5,130,oxcldm86b_oxcora69_OS,600507680181072C700000000000009D,2,iogrp3
7,oxcldm86b_OS,6,131,oxcldm86b_oxdaps52_OS,600507680181072C700000000000009E,2,iogrp3
7,oxcldm86b_OS,7,132,oxcldm86b_oxdoem01_OS,600507680181072C700000000000009F,2,iogrp3
7,oxcldm86b_OS,8,134,oxcldm86b_oxdora79_OS,600507680181072C70000000000000A1,2,iogrp3
7,oxcldm86b_OS,9,145,oxcldm86b_oxdora83_OS,600507680181072C70000000000000AC,2,iogrp3
7,oxcldm86b_OS,10,163,oxcldm86b_oxcaps69_OS,600507680181072C70000000000000BE,2,iogrp3
7,oxcldm86b_OS,11,165,oxcldm86b_oxdaps77_OS,600507680181072C70000000000000C0,2,iogrp3
7,oxcldm86b_OS,12,167,oxcldm86b_oxdora74_OS,600507680181072C70000000000000C2,2,iogrp3
7,oxcldm86b_OS,13,169,oxcldm86b_oxtaps76_OS,600507680181072C70000000000000C4,2,iogrp3
7,oxcldm86b_OS,14,171,oxcldm86b_oxtora76_OS,600507680181072C70000000000000C6,2,iogrp3
7,oxcldm86b_OS,15,175,oxcldm86b_oxdaps76_OS,600507680181072C70000000000000CA,2,iogrp3
7,oxcldm86b_OS,16,3,oxcldm86b_oxdora39_OS,600507680181072C70000000000000E1,2,iogrp3
8,oxcldm86b_DATA,0,94,oxcldm86b_oxdora49-d1,600507680181072C7000000000000074,3,iogrp4
8,oxcldm86b_DATA,1,95,oxcldm86b_oxdora49-d2,600507680181072C7000000000000075,3,iogrp4
8,oxcldm86b_DATA,2,96,oxcldm86b_oxdora49-d3,600507680181072C7000000000000076,3,iogrp4
8,oxcldm86b_DATA,3,97,oxcldm86b_oxdora49-d4,600507680181072C7000000000000077,3,iogrp4
8,oxcldm86b_DATA,4,98,oxcldm86b_oxdora49-d5,600507680181072C7000000000000078,3,iogrp4
8,oxcldm86b_DATA,5,99,oxcldm86b_oxdora49-d6,600507680181072C7000000000000079,3,iogrp4
8,oxcldm86b_DATA,6,100,oxcldm86b_oxdora49-d7,600507680181072C700000000000007A,3,iogrp4
8,oxcldm86b_DATA,7,101,oxcldm86b_oxdora49-d8,600507680181072C700000000000007B,3,iogrp4
8,oxcldm86b_DATA,8,103,oxcldm86b_oxcora49a-d1,600507680181072C7000000000000082,3,iogrp4
8,oxcldm86b_DATA,9,104,oxcldm86b_oxcora49a-d2,600507680181072C7000000000000083,3,iogrp4
8,oxcldm86b_DATA,10,105,oxcldm86b_oxcora49a-d3,600507680181072C7000000000000084,3,iogrp4
8,oxcldm86b_DATA,11,106,oxcldm86b_oxcora49a-d4,600507680181072C7000000000000085,3,iogrp4
8,oxcldm86b_DATA,12,107,oxcldm86b_oxcora49a-d5,600507680181072C7000000000000086,3,iogrp4
8,oxcldm86b_DATA,13,108,oxcldm86b_oxcora49a-d6,600507680181072C7000000000000087,3,iogrp4
8,oxcldm86b_DATA,14,109,oxcldm86b_oxcora49a-d7,600507680181072C7000000000000088,3,iogrp4
8,oxcldm86b_DATA,15,112,oxcldm86b_oxcora49b-d1,600507680181072C700000000000008B,3,iogrp4
8,oxcldm86b_DATA,16,113,oxcldm86b_oxcora49b-d2,600507680181072C700000000000008C,3,iogrp4
8,oxcldm86b_DATA,17,114,oxcldm86b_oxcora49b-d3,600507680181072C700000000000008D,3,iogrp4
8,oxcldm86b_DATA,18,115,oxcldm86b_oxcora49b-d4,600507680181072C700000000000008E,3,iogrp4
8,oxcldm86b_DATA,19,116,oxcldm86b_oxcora49b-d5,600507680181072C700000000000008F,3,iogrp4
8,oxcldm86b_DATA,20,117,oxcldm86b_oxcora49b-d6,600507680181072C7000000000000090,3,iogrp4
8,oxcldm86b_DATA,21,118,oxcldm86b_oxcora49b-d7,600507680181072C7000000000000091,3,iogrp4
8,oxcldm86b_DATA,22,121,oxcldm86b_oxdora76-d1,600507680181072C7000000000000094,3,iogrp4
8,oxcldm86b_DATA,23,122,oxcldm86b_oxdora76-d2,600507680181072C7000000000000095,3,iogrp4
8,oxcldm86b_DATA,24,123,oxcldm86b_oxdora76-d3,600507680181072C7000000000000096,3,iogrp4
8,oxcldm86b_DATA,25,124,oxcldm86b_oxdora76-d4,600507680181072C7000000000000097,3,iogrp4
8,oxcldm86b_DATA,26,125,oxcldm86b_oxdora76-d5,600507680181072C7000000000000098,3,iogrp4
8,oxcldm86b_DATA,27,126,oxcldm86b_oxdora76-d6,600507680181072C7000000000000099,3,iogrp4
8,oxcldm86b_DATA,28,127,oxcldm86b_oxdora76-d7,600507680181072C700000000000009A,3,iogrp4
8,oxcldm86b_DATA,29,128,oxcldm86b_oxdora76-d8,600507680181072C700000000000009B,3,iogrp4
8,oxcldm86b_DATA,30,133,oxcldm86b_oxdoem01-d1,600507680181072C70000000000000A0,3,iogrp4
8,oxcldm86b_DATA,31,135,oxcldm86b_oxdora79-d1,600507680181072C70000000000000A2,3,iogrp4
8,oxcldm86b_DATA,32,136,oxcldm86b_oxdora79-d2,600507680181072C70000000000000A3,3,iogrp4
8,oxcldm86b_DATA,33,137,oxcldm86b_oxdora79-d3,600507680181072C70000000000000A4,3,iogrp4
8,oxcldm86b_DATA,34,138,oxcldm86b_oxdora79-d4,600507680181072C70000000000000A5,3,iogrp4
8,oxcldm86b_DATA,35,139,oxcldm86b_oxdora79-d5,600507680181072C70000000000000A6,3,iogrp4
8,oxcldm86b_DATA,36,140,oxcldm86b_oxdora79-d6,600507680181072C70000000000000A7,3,iogrp4
8,oxcldm86b_DATA,37,141,oxcldm86b_oxdora79-d7,600507680181072C70000000000000A8,3,iogrp4
8,oxcldm86b_DATA,38,142,oxcldm86b_oxdora79-d8,600507680181072C70000000000000A9,3,iogrp4
8,oxcldm86b_DATA,39,143,oxcldm86b_oxdora79-d9,600507680181072C70000000000000AA,3,iogrp4
8,oxcldm86b_DATA,40,144,oxcldm86b_oxdora79-d10,600507680181072C70000000000000AB,3,iogrp4
8,oxcldm86b_DATA,41,146,oxcldm86b_oxdora83-d1,600507680181072C70000000000000AD,3,iogrp4
8,oxcldm86b_DATA,42,147,oxcldm86b_oxdora83-d2,600507680181072C70000000000000AE,3,iogrp4
8,oxcldm86b_DATA,43,148,oxcldm86b_oxdora83-d3,600507680181072C70000000000000AF,3,iogrp4
8,oxcldm86b_DATA,44,149,oxcldm86b_oxdora83-d4,600507680181072C70000000000000B0,3,iogrp4
8,oxcldm86b_DATA,45,150,oxcldm86b_oxdora83-d5,600507680181072C70000000000000B1,3,iogrp4
8,oxcldm86b_DATA,46,151,oxcldm86b_oxdora83-d6,600507680181072C70000000000000B2,3,iogrp4
8,oxcldm86b_DATA,47,152,oxcldm86b_oxdora83-d7,600507680181072C70000000000000B3,3,iogrp4
8,oxcldm86b_DATA,48,154,oxcldm86b_oxcora69-d1,600507680181072C70000000000000B5,3,iogrp4
8,oxcldm86b_DATA,49,155,oxcldm86b_oxcora69-d2,600507680181072C70000000000000B6,3,iogrp4
8,oxcldm86b_DATA,50,156,oxcldm86b_oxcora69-d3,600507680181072C70000000000000B7,3,iogrp4
8,oxcldm86b_DATA,51,157,oxcldm86b_oxcora69-d4,600507680181072C70000000000000B8,3,iogrp4
8,oxcldm86b_DATA,52,158,oxcldm86b_oxcora69-d5,600507680181072C70000000000000B9,3,iogrp4
8,oxcldm86b_DATA,53,159,oxcldm86b_oxcora69-d6,600507680181072C70000000000000BA,3,iogrp4
8,oxcldm86b_DATA,54,162,oxcldm86b_oxdora49-d9,600507680181072C70000000000000BD,3,iogrp4
8,oxcldm86b_DATA,55,164,oxcldm86b_oxcaps69-d1,600507680181072C70000000000000BF,3,iogrp4
8,oxcldm86b_DATA,56,166,oxcldm86b_oxdaps77-d1,600507680181072C70000000000000C1,3,iogrp4
8,oxcldm86b_DATA,57,168,oxcldm86b_oxdora74-d1,600507680181072C70000000000000C3,3,iogrp4
8,oxcldm86b_DATA,58,170,oxcldm86b_oxtaps76-d1,600507680181072C70000000000000C5,3,iogrp4
8,oxcldm86b_DATA,59,172,oxcldm86b_oxtora76-d1,600507680181072C70000000000000C7,3,iogrp4
8,oxcldm86b_DATA,60,173,oxcldm86b_oxtora76-d2,600507680181072C70000000000000C8,3,iogrp4
8,oxcldm86b_DATA,61,174,oxcldm86b_oxtora76-d3,600507680181072C70000000000000C9,3,iogrp4
