svclebc01v
id,name,SCSI_id,vdisk_id,vdisk_name,vdisk_UID,IO_group_id,IO_group_name
3,LEB0010_TPDBLB44566,11,12,LEB0010_TPDBLB44566_ARC_XVOL004,60050768018186BB900000000000000D,0,io_grp0
3,LEB0010_TPDBLB44566,13,10,LEB0010_TPDBLB44566_ARC_XVOL006,60050768018186BB900000000000000B,0,io_grp0
3,LEB0010_TPDBLB44566,15,8,LEB0010_TPDBLB44566_LOG_XVOL002,60050768018186BB9000000000000009,0,io_grp0
3,LEB0010_TPDBLB44566,16,72,LEB0010_TPDBLB44566_GRD_XVOL003,60050768018186BB9000000000000055,0,io_grp0
3,LEB0010_TPDBLB44566,18,71,LEB0010_TPDBLB44566_GRD_XVOL001,60050768018186BB9000000000000054,0,io_grp0
3,LEB0010_TPDBLB44566,2,21,LEB0010_TPDBLB44566_DAT_XVOL002,60050768018186BB9000000000000016,1,io_grp1
3,LEB0010_TPDBLB44566,4,19,LEB0010_TPDBLB44566_DAT_XVOL004,60050768018186BB9000000000000014,1,io_grp1
3,LEB0010_TPDBLB44566,6,17,LEB0010_TPDBLB44566_DAT_XVOL006,60050768018186BB9000000000000012,1,io_grp1
3,LEB0010_TPDBLB44566,8,15,LEB0010_TPDBLB44566_ARC_XVOL001,60050768018186BB9000000000000010,1,io_grp1
3,LEB0010_TPDBLB44566,10,13,LEB0010_TPDBLB44566_ARC_XVOL003,60050768018186BB900000000000000E,1,io_grp1
3,LEB0010_TPDBLB44566,12,11,LEB0010_TPDBLB44566_ARC_XVOL005,60050768018186BB900000000000000C,1,io_grp1
3,LEB0010_TPDBLB44566,14,9,LEB0010_TPDBLB44566_LOG_XVOL001,60050768018186BB900000000000000A,1,io_grp1
3,LEB0010_TPDBLB44566,17,77,LEB0010_TPDBLB44566_GRD_XVOL002,60050768018186BB900000000000005A,1,io_grp1
3,LEB0010_TPDBLB44566,19,615,LEB0010_TPDBLB44566_BAK_XVOL002,60050768018186BB90000000000002A0,1,io_grp1
3,LEB0010_TPDBLB44566,20,614,LEB0010_TPDBLB44566_BAK_XVOL001,60050768018186BB900000000000029F,1,io_grp1
4,LEB0005_TPDBLB44504,1,23,LEB0005_TPDBLB44504_BAK_XVOL003,60050768018186BB9000000000000018,0,io_grp0
4,LEB0005_TPDBLB44504,2,24,LEB0005_TPDBLB44504_BAK_XVOL004,60050768018186BB9000000000000019,0,io_grp0
4,LEB0005_TPDBLB44504,4,26,LEB0005_TPDBLB44504_BAK_XVOL006,60050768018186BB900000000000001B,0,io_grp0
