svcmbgc01v
id,name,SCSI_id,vdisk_id,vdisk_name,vdisk_UID,IO_group_id,IO_group_name
1,MBG0002_LNGDAYSQLC10P1,0,6,MBG0002_SHARED_SQL_XVOL000,60050768018086C8D00000000000003E,0,io_grp0
1,MBG0002_LNGDAYSQLC10P1,1,7,MBG0002_SHARED_SQL_XVOL001,60050768018086C8D00000000000003F,0,io_grp0
1,MBG0002_LNGDAYSQLC10P1,2,8,MBG0002_SHARED_SQL_XVOL002,60050768018086C8D000000000000040,0,io_grp0
1,MBG0002_LNGDAYSQLC10P1,3,9,MBG0002_SHARED_SQL_XVOL003,60050768018086C8D000000000000041,0,io_grp0
1,MBG0002_LNGDAYSQLC10P1,4,10,MBG0002_SHARED_SQL_XVOL004,60050768018086C8D000000000000042,1,io_grp1
1,MBG0002_LNGDAYSQLC10P1,5,11,MBG0002_SHARED_SQL_XVOL005,60050768018086C8D000000000000043,1,io_grp1
1,MBG0002_LNGDAYSQLC10P1,6,12,MBG0002_SHARED_SQL_XVOL006,60050768018086C8D000000000000044,1,io_grp1
2,MBG0002_LNGDAYSQLC10P2,0,6,MBG0002_SHARED_SQL_XVOL000,60050768018086C8D00000000000003E,0,io_grp0
2,MBG0002_LNGDAYSQLC10P2,1,7,MBG0002_SHARED_SQL_XVOL001,60050768018086C8D00000000000003F,0,io_grp0
2,MBG0002_LNGDAYSQLC10P2,2,8,MBG0002_SHARED_SQL_XVOL002,60050768018086C8D000000000000040,0,io_grp0
2,MBG0002_LNGDAYSQLC10P2,3,9,MBG0002_SHARED_SQL_XVOL003,60050768018086C8D000000000000041,0,io_grp0
2,MBG0002_LNGDAYSQLC10P2,4,10,MBG0002_SHARED_SQL_XVOL004,60050768018086C8D000000000000042,1,io_grp1
2,MBG0002_LNGDAYSQLC10P2,5,11,MBG0002_SHARED_SQL_XVOL005,60050768018086C8D000000000000043,1,io_grp1
2,MBG0002_LNGDAYSQLC10P2,6,12,MBG0002_SHARED_SQL_XVOL006,60050768018086C8D000000000000044,1,io_grp1
3,MBG0003_LNGDAYSQLC012,0,13,MBG0003_LNGDAYSQLC012_SQL_XVOL000,60050768018086C8D000000000000045,0,io_grp0
3,MBG0003_LNGDAYSQLC012,1,14,MBG0003_LNGDAYSQLC012_SQL_XVOL001,60050768018086C8D000000000000046,0,io_grp0
3,MBG0003_LNGDAYSQLC012,2,15,MBG0003_LNGDAYSQLC012_SQL_XVOL002,60050768018086C8D000000000000047,0,io_grp0
3,MBG0003_LNGDAYSQLC012,3,16,MBG0003_LNGDAYSQLC012_SQL_XVOL003,60050768018086C8D000000000000048,1,io_grp1
3,MBG0003_LNGDAYSQLC012,4,17,MBG0003_LNGDAYSQLC012_SQL_XVOL004,60050768018086C8D000000000000049,1,io_grp1
3,MBG0003_LNGDAYSQLC012,5,18,MBG0003_LNGDAYSQLC012_SQL_XVOL005,60050768018086C8D00000000000004A,1,io_grp1
3,MBG0003_LNGDAYSQLC012,6,19,MBG0003_LNGDAYSQLC012_SQL_XVOL006,60050768018086C8D00000000000004B,1,io_grp1
4,MBG0004_T4-01-DC1-CL,0,20,MBG0004_T4-01-DC1-CL_DAT_XVOL001,60050768018086C8D00000000000004C,0,io_grp0
4,MBG0004_T4-01-DC1-CL,2,22,MBG0004_T4-01-DC1-CL_DAT_XVOL003,60050768018086C8D00000000000004E,0,io_grp0
4,MBG0004_T4-01-DC1-CL,4,24,MBG0004_T4-01-DC1-CL_DAT_XVOL005,60050768018086C8D000000000000050,0,io_grp0
4,MBG0004_T4-01-DC1-CL,6,26,MBG0004_T4-01-DC1-CL_DAT_XVOL007,60050768018086C8D000000000000052,0,io_grp0
4,MBG0004_T4-01-DC1-CL,8,28,MBG0004_T4-01-DC1-CL_DAT_XVOL009,60050768018086C8D000000000000054,0,io_grp0
4,MBG0004_T4-01-DC1-CL,10,30,MBG0004_T4-01-DC1-CL_DAT_XVOL011,60050768018086C8D000000000000056,0,io_grp0
4,MBG0004_T4-01-DC1-CL,12,32,MBG0004_T4-01-DC1-CL_DAT_XVOL013,60050768018086C8D000000000000058,0,io_grp0
4,MBG0004_T4-01-DC1-CL,14,34,MBG0004_T4-01-DC1-CL_DAT_XVOL015,60050768018086C8D00000000000005A,0,io_grp0
4,MBG0004_T4-01-DC1-CL,16,36,MBG0004_T4-01-DC1-CL_DAT_XVOL017,60050768018086C8D00000000000005C,0,io_grp0
4,MBG0004_T4-01-DC1-CL,18,38,MBG0004_T4-01-DC1-CL_DAT_XVOL019,60050768018086C8D00000000000005E,0,io_grp0
4,MBG0004_T4-01-DC1-CL,20,40,MBG0004_T4-01-DC1-CL_DAT_XVOL021,60050768018086C8D000000000000060,0,io_grp0
4,MBG0004_T4-01-DC1-CL,22,42,MBG0004_T4-01-DC1-CL_DAT_XVOL023,60050768018086C8D000000000000062,0,io_grp0
4,MBG0004_T4-01-DC1-CL,24,44,MBG0004_T4-01-DC1-CL_DAT_XVOL025,60050768018086C8D000000000000064,0,io_grp0
4,MBG0004_T4-01-DC1-CL,26,46,MBG0004_T4-01-DC1-CL_DAT_XVOL027,60050768018086C8D000000000000066,0,io_grp0
4,MBG0004_T4-01-DC1-CL,28,48,MBG0004_T4-01-DC1-CL_DAT_XVOL029,60050768018086C8D000000000000068,0,io_grp0
4,MBG0004_T4-01-DC1-CL,30,50,MBG0004_T4-01-DC1-CL_DAT_XVOL031,60050768018086C8D00000000000006A,0,io_grp0
4,MBG0004_T4-01-DC1-CL,32,52,MBG0004_T4-01-DC1-CL_DAT_XVOL033,60050768018086C8D00000000000006C,0,io_grp0
4,MBG0004_T4-01-DC1-CL,34,54,MBG0004_T4-01-DC1-CL_DAT_XVOL035,60050768018086C8D00000000000006E,0,io_grp0
4,MBG0004_T4-01-DC1-CL,36,56,MBG0004_T4-01-DC1-CL_DAT_XVOL037,60050768018086C8D000000000000070,0,io_grp0
4,MBG0004_T4-01-DC1-CL,38,58,MBG0004_T4-01-DC1-CL_DAT_XVOL039,60050768018086C8D000000000000072,0,io_grp0
4,MBG0004_T4-01-DC1-CL,40,60,MBG0004_T4-01-DC1-CL_DAT_XVOL041,60050768018086C8D000000000000074,0,io_grp0
4,MBG0004_T4-01-DC1-CL,42,62,MBG0004_T4-01-DC1-CL_DAT_XVOL043,60050768018086C8D000000000000076,0,io_grp0
4,MBG0004_T4-01-DC1-CL,44,64,MBG0004_T4-01-DC1-CL_DAT_XVOL045,60050768018086C8D000000000000078,0,io_grp0
4,MBG0004_T4-01-DC1-CL,46,66,MBG0004_T4-01-DC1-CL_DAT_XVOL047,60050768018086C8D00000000000007A,0,io_grp0
4,MBG0004_T4-01-DC1-CL,48,68,MBG0004_T4-01-DC1-CL_DAT_XVOL049,60050768018086C8D00000000000007C,0,io_grp0
4,MBG0004_T4-01-DC1-CL,50,70,MBG0004_T4-01-DC1-CL_DAT_XVOL051,60050768018086C8D00000000000007E,0,io_grp0
4,MBG0004_T4-01-DC1-CL,52,72,MBG0004_T4-01-DC1-CL_DAT_XVOL053,60050768018086C8D000000000000080,0,io_grp0
4,MBG0004_T4-01-DC1-CL,54,74,MBG0004_T4-01-DC1-CL_DAT_XVOL055,60050768018086C8D000000000000082,0,io_grp0
4,MBG0004_T4-01-DC1-CL,56,76,MBG0004_T4-01-DC1-CL_DAT_XVOL057,60050768018086C8D000000000000084,0,io_grp0
4,MBG0004_T4-01-DC1-CL,58,78,MBG0004_T4-01-DC1-CL_DAT_XVOL059,60050768018086C8D000000000000086,0,io_grp0
4,MBG0004_T4-01-DC1-CL,60,80,MBG0004_T4-01-DC1-CL_DAT_XVOL061,60050768018086C8D000000000000088,0,io_grp0
4,MBG0004_T4-01-DC1-CL,62,82,MBG0004_T4-01-DC1-CL_DAT_XVOL063,60050768018086C8D00000000000008A,0,io_grp0
4,MBG0004_T4-01-DC1-CL,64,84,MBG0004_T4-01-DC1-CL_DAT_XVOL065,60050768018086C8D00000000000008C,0,io_grp0
4,MBG0004_T4-01-DC1-CL,66,86,MBG0004_T4-01-DC1-CL_DAT_XVOL067,60050768018086C8D00000000000008E,0,io_grp0
4,MBG0004_T4-01-DC1-CL,68,88,MBG0004_T4-01-DC1-CL_DAT_XVOL069,60050768018086C8D000000000000090,0,io_grp0
4,MBG0004_T4-01-DC1-CL,70,90,MBG0004_T4-01-DC1-CL_DAT_XVOL071,60050768018086C8D000000000000092,0,io_grp0
4,MBG0004_T4-01-DC1-CL,72,92,MBG0004_T4-01-DC1-CL_DAT_XVOL073,60050768018086C8D000000000000094,0,io_grp0
4,MBG0004_T4-01-DC1-CL,74,94,MBG0004_T4-01-DC1-CL_DAT_XVOL075,60050768018086C8D000000000000096,0,io_grp0
4,MBG0004_T4-01-DC1-CL,76,96,MBG0004_T4-01-DC1-CL_DAT_XVOL077,60050768018086C8D000000000000098,0,io_grp0
4,MBG0004_T4-01-DC1-CL,78,98,MBG0004_T4-01-DC1-CL_DAT_XVOL079,60050768018086C8D00000000000009A,0,io_grp0
4,MBG0004_T4-01-DC1-CL,80,100,MBG0004_T4-01-DC1-CL_DAT_XVOL081,60050768018086C8D00000000000009C,0,io_grp0
4,MBG0004_T4-01-DC1-CL,82,102,MBG0004_T4-01-DC1-CL_DAT_XVOL083,60050768018086C8D00000000000009E,0,io_grp0
4,MBG0004_T4-01-DC1-CL,84,104,MBG0004_T4-01-DC1-CL_DAT_XVOL085,60050768018086C8D0000000000000A0,0,io_grp0
4,MBG0004_T4-01-DC1-CL,86,106,MBG0004_T4-01-DC1-CL_DAT_XVOL087,60050768018086C8D0000000000000A2,0,io_grp0
4,MBG0004_T4-01-DC1-CL,88,108,MBG0004_T4-01-DC1-CL_DAT_XVOL089,60050768018086C8D0000000000000A4,0,io_grp0
4,MBG0004_T4-01-DC1-CL,89,332,MBG0004_T4-01-DC1-CL_DAT_XVOL090,60050768018086C8D000000000000244,0,io_grp0
4,MBG0004_T4-01-DC1-CL,90,333,MBG0004_T4-01-DC1-CL_DAT_XVOL091,60050768018086C8D000000000000245,0,io_grp0
4,MBG0004_T4-01-DC1-CL,93,410,MBG0004_T4-01-DC1-CL_DAT_XVOL094,60050768018086C8D000000000000287,0,io_grp0
4,MBG0004_T4-01-DC1-CL,95,412,MBG0004_T4-01-DC1-CL_DAT_XVOL096,60050768018086C8D000000000000289,0,io_grp0
4,MBG0004_T4-01-DC1-CL,97,1052,MBG0004_T4-01-DC1-CL_DAT_XVOL098,60050768018086C8D00000000000052E,0,io_grp0
4,MBG0004_T4-01-DC1-CL,98,1053,MBG0004_T4-01-DC1-CL_DAT_XVOL099,60050768018086C8D00000000000052F,0,io_grp0
4,MBG0004_T4-01-DC1-CL,1,21,MBG0004_T4-01-DC1-CL_DAT_XVOL002,60050768018086C8D00000000000004D,1,io_grp1
4,MBG0004_T4-01-DC1-CL,3,23,MBG0004_T4-01-DC1-CL_DAT_XVOL004,60050768018086C8D00000000000004F,1,io_grp1
4,MBG0004_T4-01-DC1-CL,5,25,MBG0004_T4-01-DC1-CL_DAT_XVOL006,60050768018086C8D000000000000051,1,io_grp1
4,MBG0004_T4-01-DC1-CL,7,27,MBG0004_T4-01-DC1-CL_DAT_XVOL008,60050768018086C8D000000000000053,1,io_grp1
4,MBG0004_T4-01-DC1-CL,9,29,MBG0004_T4-01-DC1-CL_DAT_XVOL010,60050768018086C8D000000000000055,1,io_grp1
4,MBG0004_T4-01-DC1-CL,11,31,MBG0004_T4-01-DC1-CL_DAT_XVOL012,60050768018086C8D000000000000057,1,io_grp1
4,MBG0004_T4-01-DC1-CL,13,33,MBG0004_T4-01-DC1-CL_DAT_XVOL014,60050768018086C8D000000000000059,1,io_grp1
4,MBG0004_T4-01-DC1-CL,15,35,MBG0004_T4-01-DC1-CL_DAT_XVOL016,60050768018086C8D00000000000005B,1,io_grp1
4,MBG0004_T4-01-DC1-CL,17,37,MBG0004_T4-01-DC1-CL_DAT_XVOL018,60050768018086C8D00000000000005D,1,io_grp1
4,MBG0004_T4-01-DC1-CL,19,39,MBG0004_T4-01-DC1-CL_DAT_XVOL020,60050768018086C8D00000000000005F,1,io_grp1
4,MBG0004_T4-01-DC1-CL,21,41,MBG0004_T4-01-DC1-CL_DAT_XVOL022,60050768018086C8D000000000000061,1,io_grp1
4,MBG0004_T4-01-DC1-CL,23,43,MBG0004_T4-01-DC1-CL_DAT_XVOL024,60050768018086C8D000000000000063,1,io_grp1
4,MBG0004_T4-01-DC1-CL,25,45,MBG0004_T4-01-DC1-CL_DAT_XVOL026,60050768018086C8D000000000000065,1,io_grp1
4,MBG0004_T4-01-DC1-CL,27,47,MBG0004_T4-01-DC1-CL_DAT_XVOL028,60050768018086C8D000000000000067,1,io_grp1
4,MBG0004_T4-01-DC1-CL,29,49,MBG0004_T4-01-DC1-CL_DAT_XVOL030,60050768018086C8D000000000000069,1,io_grp1
4,MBG0004_T4-01-DC1-CL,31,51,MBG0004_T4-01-DC1-CL_DAT_XVOL032,60050768018086C8D00000000000006B,1,io_grp1
4,MBG0004_T4-01-DC1-CL,33,53,MBG0004_T4-01-DC1-CL_DAT_XVOL034,60050768018086C8D00000000000006D,1,io_grp1
4,MBG0004_T4-01-DC1-CL,35,55,MBG0004_T4-01-DC1-CL_DAT_XVOL036,60050768018086C8D00000000000006F,1,io_grp1
4,MBG0004_T4-01-DC1-CL,37,57,MBG0004_T4-01-DC1-CL_DAT_XVOL038,60050768018086C8D000000000000071,1,io_grp1
4,MBG0004_T4-01-DC1-CL,39,59,MBG0004_T4-01-DC1-CL_DAT_XVOL040,60050768018086C8D000000000000073,1,io_grp1
4,MBG0004_T4-01-DC1-CL,41,61,MBG0004_T4-01-DC1-CL_DAT_XVOL042,60050768018086C8D000000000000075,1,io_grp1
4,MBG0004_T4-01-DC1-CL,43,63,MBG0004_T4-01-DC1-CL_DAT_XVOL044,60050768018086C8D000000000000077,1,io_grp1
4,MBG0004_T4-01-DC1-CL,45,65,MBG0004_T4-01-DC1-CL_DAT_XVOL046,60050768018086C8D000000000000079,1,io_grp1
4,MBG0004_T4-01-DC1-CL,47,67,MBG0004_T4-01-DC1-CL_DAT_XVOL048,60050768018086C8D00000000000007B,1,io_grp1
4,MBG0004_T4-01-DC1-CL,49,69,MBG0004_T4-01-DC1-CL_DAT_XVOL050,60050768018086C8D00000000000007D,1,io_grp1
4,MBG0004_T4-01-DC1-CL,51,71,MBG0004_T4-01-DC1-CL_DAT_XVOL052,60050768018086C8D00000000000007F,1,io_grp1
4,MBG0004_T4-01-DC1-CL,53,73,MBG0004_T4-01-DC1-CL_DAT_XVOL054,60050768018086C8D000000000000081,1,io_grp1
4,MBG0004_T4-01-DC1-CL,55,75,MBG0004_T4-01-DC1-CL_DAT_XVOL056,60050768018086C8D000000000000083,1,io_grp1
4,MBG0004_T4-01-DC1-CL,57,77,MBG0004_T4-01-DC1-CL_DAT_XVOL058,60050768018086C8D000000000000085,1,io_grp1
4,MBG0004_T4-01-DC1-CL,59,79,MBG0004_T4-01-DC1-CL_DAT_XVOL060,60050768018086C8D000000000000087,1,io_grp1
4,MBG0004_T4-01-DC1-CL,61,81,MBG0004_T4-01-DC1-CL_DAT_XVOL062,60050768018086C8D000000000000089,1,io_grp1
4,MBG0004_T4-01-DC1-CL,63,83,MBG0004_T4-01-DC1-CL_DAT_XVOL064,60050768018086C8D00000000000008B,1,io_grp1
4,MBG0004_T4-01-DC1-CL,65,85,MBG0004_T4-01-DC1-CL_DAT_XVOL066,60050768018086C8D00000000000008D,1,io_grp1
4,MBG0004_T4-01-DC1-CL,67,87,MBG0004_T4-01-DC1-CL_DAT_XVOL068,60050768018086C8D00000000000008F,1,io_grp1
4,MBG0004_T4-01-DC1-CL,69,89,MBG0004_T4-01-DC1-CL_DAT_XVOL070,60050768018086C8D000000000000091,1,io_grp1
4,MBG0004_T4-01-DC1-CL,71,91,MBG0004_T4-01-DC1-CL_DAT_XVOL072,60050768018086C8D000000000000093,1,io_grp1
4,MBG0004_T4-01-DC1-CL,73,93,MBG0004_T4-01-DC1-CL_DAT_XVOL074,60050768018086C8D000000000000095,1,io_grp1
4,MBG0004_T4-01-DC1-CL,75,95,MBG0004_T4-01-DC1-CL_DAT_XVOL076,60050768018086C8D000000000000097,1,io_grp1
4,MBG0004_T4-01-DC1-CL,77,97,MBG0004_T4-01-DC1-CL_DAT_XVOL078,60050768018086C8D000000000000099,1,io_grp1
4,MBG0004_T4-01-DC1-CL,79,99,MBG0004_T4-01-DC1-CL_DAT_XVOL080,60050768018086C8D00000000000009B,1,io_grp1
4,MBG0004_T4-01-DC1-CL,81,101,MBG0004_T4-01-DC1-CL_DAT_XVOL082,60050768018086C8D00000000000009D,1,io_grp1
4,MBG0004_T4-01-DC1-CL,83,103,MBG0004_T4-01-DC1-CL_DAT_XVOL084,60050768018086C8D00000000000009F,1,io_grp1
4,MBG0004_T4-01-DC1-CL,85,105,MBG0004_T4-01-DC1-CL_DAT_XVOL086,60050768018086C8D0000000000000A1,1,io_grp1
4,MBG0004_T4-01-DC1-CL,87,107,MBG0004_T4-01-DC1-CL_DAT_XVOL088,60050768018086C8D0000000000000A3,1,io_grp1
4,MBG0004_T4-01-DC1-CL,91,335,MBG0004_T4-01-DC1-CL_DAT_XVOL092,60050768018086C8D000000000000246,1,io_grp1
4,MBG0004_T4-01-DC1-CL,92,349,MBG0004_T4-01-DC1-CL_DAT_XVOL093,60050768018086C8D000000000000247,1,io_grp1
4,MBG0004_T4-01-DC1-CL,94,411,MBG0004_T4-01-DC1-CL_DAT_XVOL095,60050768018086C8D000000000000288,1,io_grp1
4,MBG0004_T4-01-DC1-CL,96,413,MBG0004_T4-01-DC1-CL_DAT_XVOL097,60050768018086C8D00000000000028A,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,0,1,MBG0006_RENPDBSMHCERT02_DAT_XVOL001,60050768018086C8D0000000000000B9,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,2,3,MBG0006_RENPDBSMHCERT02_DAT_XVOL003,60050768018086C8D0000000000000BB,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,4,5,MBG0006_RENPDBSMHCERT02_DAT_XVOL005,60050768018086C8D0000000000000BD,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,6,115,MBG0006_RENPDBSMHCERT02_DAT_XVOL007,60050768018086C8D0000000000000BF,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,7,116,MBG0006_RENPDBSMHCERT02_DAT_XVOL008,60050768018086C8D0000000000000C0,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,8,117,MBG0006_RENPDBSMHCERT02_DAT_XVOL009,60050768018086C8D0000000000000C1,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,11,120,MBG0006_RENPDBSMHCERT02_DAT_XVOL012,60050768018086C8D0000000000000C4,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,14,123,MBG0006_RENPDBSMHCERT02_DAT_XVOL015,60050768018086C8D0000000000000C7,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,19,714,MBG0006_RENPDBSMHCERT02_DAT_XVOL020,60050768018086C8D0000000000003DC,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,21,716,MBG0006_RENPDBSMHCERT02_DAT_XVOL022,60050768018086C8D0000000000003DE,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,23,718,MBG0006_RENPDBSMHCERT02_DAT_XVOL024,60050768018086C8D0000000000003E0,0,io_grp0
6,MBG0006_RENPDBSMHCERT02,1,2,MBG0006_RENPDBSMHCERT02_DAT_XVOL002,60050768018086C8D0000000000000BA,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,3,4,MBG0006_RENPDBSMHCERT02_DAT_XVOL004,60050768018086C8D0000000000000BC,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,5,114,MBG0006_RENPDBSMHCERT02_DAT_XVOL006,60050768018086C8D0000000000000BE,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,9,118,MBG0006_RENPDBSMHCERT02_DAT_XVOL010,60050768018086C8D0000000000000C2,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,10,119,MBG0006_RENPDBSMHCERT02_DAT_XVOL011,60050768018086C8D0000000000000C3,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,12,121,MBG0006_RENPDBSMHCERT02_DAT_XVOL013,60050768018086C8D0000000000000C5,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,13,122,MBG0006_RENPDBSMHCERT02_DAT_XVOL014,60050768018086C8D0000000000000C6,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,15,124,MBG0006_RENPDBSMHCERT02_DAT_XVOL016,60050768018086C8D0000000000000C8,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,16,125,MBG0006_RENPDBSMHCERT02_DAT_XVOL017,60050768018086C8D0000000000000C9,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,17,710,MBG0006_RENPDBSMHCERT02_DAT_XVOL018,60050768018086C8D0000000000003D2,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,18,713,MBG0006_RENPDBSMHCERT02_DAT_XVOL019,60050768018086C8D0000000000003DB,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,20,715,MBG0006_RENPDBSMHCERT02_DAT_XVOL021,60050768018086C8D0000000000003DD,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,22,717,MBG0006_RENPDBSMHCERT02_DAT_XVOL023,60050768018086C8D0000000000003DF,1,io_grp1
6,MBG0006_RENPDBSMHCERT02,24,719,MBG0006_RENPDBSMHCERT02_DAT_XVOL025,60050768018086C8D0000000000003E1,1,io_grp1
7,MBG0007_T4-04-DC1,0,126,MBG0007_T4-04-DC1_DAT_XVOL001,60050768018086C8D000000000000101,0,io_grp0
7,MBG0007_T4-04-DC1,2,128,MBG0007_T4-04-DC1_DAT_XVOL003,60050768018086C8D000000000000103,0,io_grp0
7,MBG0007_T4-04-DC1,4,130,MBG0007_T4-04-DC1_DAT_XVOL005,60050768018086C8D000000000000105,0,io_grp0
7,MBG0007_T4-04-DC1,6,132,MBG0007_T4-04-DC1_DAT_XVOL007,60050768018086C8D000000000000107,0,io_grp0
7,MBG0007_T4-04-DC1,8,134,MBG0007_T4-04-DC1_DAT_XVOL009,60050768018086C8D000000000000109,0,io_grp0
7,MBG0007_T4-04-DC1,10,136,MBG0007_T4-04-DC1_DAT_XVOL011,60050768018086C8D00000000000010B,0,io_grp0
7,MBG0007_T4-04-DC1,12,138,MBG0007_T4-04-DC1_DAT_XVOL013,60050768018086C8D00000000000010D,0,io_grp0
7,MBG0007_T4-04-DC1,14,140,MBG0007_T4-04-DC1_DAT_XVOL015,60050768018086C8D00000000000010F,0,io_grp0
7,MBG0007_T4-04-DC1,16,142,MBG0007_T4-04-DC1_DAT_XVOL017,60050768018086C8D000000000000111,0,io_grp0
7,MBG0007_T4-04-DC1,18,144,MBG0007_T4-04-DC1_DAT_XVOL019,60050768018086C8D000000000000113,0,io_grp0
7,MBG0007_T4-04-DC1,20,146,MBG0007_T4-04-DC1_DAT_XVOL021,60050768018086C8D000000000000115,0,io_grp0
7,MBG0007_T4-04-DC1,22,148,MBG0007_T4-04-DC1_DAT_XVOL023,60050768018086C8D000000000000117,0,io_grp0
7,MBG0007_T4-04-DC1,24,150,MBG0007_T4-04-DC1_DAT_XVOL025,60050768018086C8D000000000000119,0,io_grp0
7,MBG0007_T4-04-DC1,25,173,MBG0007_T4-04-DC1_DAT_XVOL026,60050768018086C8D000000000000141,0,io_grp0
7,MBG0007_T4-04-DC1,26,174,MBG0007_T4-04-DC1_DAT_XVOL027,60050768018086C8D000000000000142,0,io_grp0
7,MBG0007_T4-04-DC1,27,175,MBG0007_T4-04-DC1_DAT_XVOL028,60050768018086C8D000000000000143,0,io_grp0
7,MBG0007_T4-04-DC1,28,176,MBG0007_T4-04-DC1_DAT_XVOL029,60050768018086C8D000000000000144,0,io_grp0
7,MBG0007_T4-04-DC1,29,177,MBG0007_T4-04-DC1_DAT_XVOL030,60050768018086C8D000000000000145,0,io_grp0
7,MBG0007_T4-04-DC1,30,178,MBG0007_T4-04-DC1_DAT_XVOL031,60050768018086C8D000000000000146,0,io_grp0
7,MBG0007_T4-04-DC1,32,180,MBG0007_T4-04-DC1_DAT_XVOL032,60050768018086C8D000000000000148,0,io_grp0
7,MBG0007_T4-04-DC1,40,109,MBG0007_T4-04-DC1_DAT_XVOL044,60050768018086C8D000000000000158,0,io_grp0
7,MBG0007_T4-04-DC1,41,260,MBG0007_T4-04-DC1_DAT_XVOL045,60050768018086C8D0000000000001F7,0,io_grp0
7,MBG0007_T4-04-DC1,42,190,MBG0007_T4-04-DC1_DAT_XVOL040,60050768018086C8D000000000000152,0,io_grp0
7,MBG0007_T4-04-DC1,44,192,MBG0007_T4-04-DC1_DAT_XVOL042,60050768018086C8D000000000000154,0,io_grp0
7,MBG0007_T4-04-DC1,45,261,MBG0007_T4-04-DC1_DAT_XVOL046,60050768018086C8D0000000000001F8,0,io_grp0
7,MBG0007_T4-04-DC1,49,1324,MBG0007_T4-04-DC1_DAT_XVOL050,60050768018086C8D00000000000063E,0,io_grp0
7,MBG0007_T4-04-DC1,51,1326,MBG0007_T4-04-DC1_DAT_XVOL052,60050768018086C8D000000000000640,0,io_grp0
7,MBG0007_T4-04-DC1,53,1328,MBG0007_T4-04-DC1_DAT_XVOL054,60050768018086C8D000000000000642,0,io_grp0
7,MBG0007_T4-04-DC1,1,127,MBG0007_T4-04-DC1_DAT_XVOL002,60050768018086C8D000000000000102,1,io_grp1
7,MBG0007_T4-04-DC1,3,129,MBG0007_T4-04-DC1_DAT_XVOL004,60050768018086C8D000000000000104,1,io_grp1
7,MBG0007_T4-04-DC1,5,131,MBG0007_T4-04-DC1_DAT_XVOL006,60050768018086C8D000000000000106,1,io_grp1
7,MBG0007_T4-04-DC1,7,133,MBG0007_T4-04-DC1_DAT_XVOL008,60050768018086C8D000000000000108,1,io_grp1
7,MBG0007_T4-04-DC1,9,135,MBG0007_T4-04-DC1_DAT_XVOL010,60050768018086C8D00000000000010A,1,io_grp1
7,MBG0007_T4-04-DC1,11,137,MBG0007_T4-04-DC1_DAT_XVOL012,60050768018086C8D00000000000010C,1,io_grp1
7,MBG0007_T4-04-DC1,13,139,MBG0007_T4-04-DC1_DAT_XVOL014,60050768018086C8D00000000000010E,1,io_grp1
7,MBG0007_T4-04-DC1,15,141,MBG0007_T4-04-DC1_DAT_XVOL016,60050768018086C8D000000000000110,1,io_grp1
7,MBG0007_T4-04-DC1,17,143,MBG0007_T4-04-DC1_DAT_XVOL018,60050768018086C8D000000000000112,1,io_grp1
7,MBG0007_T4-04-DC1,19,145,MBG0007_T4-04-DC1_DAT_XVOL020,60050768018086C8D000000000000114,1,io_grp1
7,MBG0007_T4-04-DC1,21,147,MBG0007_T4-04-DC1_DAT_XVOL022,60050768018086C8D000000000000116,1,io_grp1
7,MBG0007_T4-04-DC1,23,149,MBG0007_T4-04-DC1_DAT_XVOL024,60050768018086C8D000000000000118,1,io_grp1
7,MBG0007_T4-04-DC1,31,186,MBG0007_T4-04-DC1_DAT_XVOL038,60050768018086C8D00000000000014E,1,io_grp1
7,MBG0007_T4-04-DC1,33,181,MBG0007_T4-04-DC1_DAT_XVOL033,60050768018086C8D000000000000149,1,io_grp1
7,MBG0007_T4-04-DC1,34,182,MBG0007_T4-04-DC1_DAT_XVOL034,60050768018086C8D00000000000014A,1,io_grp1
7,MBG0007_T4-04-DC1,35,183,MBG0007_T4-04-DC1_DAT_XVOL035,60050768018086C8D00000000000014B,1,io_grp1
7,MBG0007_T4-04-DC1,36,184,MBG0007_T4-04-DC1_DAT_XVOL036,60050768018086C8D00000000000014C,1,io_grp1
