Server_Name	Storage_Device	Storage_Vol(GB)	Source	Tier
PNTD3BSQLCC4	VMAX_192605806-FAST	1907.659	svcmbgp01v	T1
PNTD3BSQLCC5	VMAX_192605806-FAST	1907.659	svcmbgp01v	T1
PNTD3BSQLCC6	VMAX_192605806-FAST	1907.659	svcmbgp01v	T1
PNTD3BSQLCT1	VMAX_192605806-FAST	551.000	svcmbgp01v	T1
PNTD3BSQLCT2	VMAX_192605806-FAST	551.000	svcmbgp01v	T1
PSDB1c153	VMAX_192605806-FAST	418.333	svcmbgp01v	T1
PSDB1c154	VMAX_192605806-FAST	418.333	svcmbgp01v	T1
PSDB1c155	VMAX_192605806-FAST	418.333	svcmbgp01v	T1
